co2_emissions,energy_consumption,tourism_activity,impact
13.03004976,1806.993876,70.90176948,1
3.597853238,2538.058961,52.89775666,1
18.77397091,3519.905548,50.47806087,1
0.5,1893.893003,42.97171529,0
18.48228184,1220.376556,81.26826718,1
11.05508734,2885.664535,33.63142668,1
9.516434441,1903.695069,80.64735449,0
7.275404566,500,59.99728247,0
11.99568057,2677.937342,22.0138765,1
9.811826488,1571.737451,57.35298586,0
15.51650941,1927.573374,10,1
10.57113824,2265.584264,62.51016034,0
10.75150881,2152.399744,67.70462966,0
8.181938939,2567.561454,38.15288089,1
9.715271881,1651.610904,52.47095392,0
11.53900884,2410.484639,89.08314868,0
1.449158037,1792.362658,39.88506591,0
3.259072889,2591.048385,28.82184826,1
13.71632047,2492.293987,79.63326805,1
10.85432719,1251.649038,89.25174381,0
9.080083318,2868.785693,50.07391344,1
10.09216967,1571.229244,70.22926071,0
11.73790853,2646.446239,76.82951831,1
7.301201598,2293.829851,35.15031535,0
6.108476373,3470.546941,40.29388329,1
10.97922628,1821.227214,74.61749026,0
5.108136112,1720.546563,83.70028557,0
12.04126378,1984.464315,61.2576172,1
1.487081979,1757.456174,32.40371293,0
15.14577819,2639.953522,89.74122223,1
12.36298741,706.9515133,39.38058204,1
11.28014867,1157.054065,43.29724438,0
14.91345492,1145.757663,56.84675669,1
18.32737222,2760.246074,81.08320841,1
15.07185033,3368.490698,67.07951953,1
0.795628843,1916.440625,58.29731001,0
3.602115166,1864.942621,59.2657706,0
6.875907112,2056.04173,50.87029337,0
10.13045525,2929.502642,61.16279029,1
12.5882951,1258.117493,10,1
6.371280934,2190.695186,44.06785082,0
10.93383382,2780.158104,54.8264387,1
6.223085338,2400.875336,26.97971833,0
6.942410985,2151.665293,57.72646636,0
2.966694516,2800.836874,45.91057558,1
5.383833769,500,85.10951397,0
3.241576972,2542.300256,81.4603945,1
5.120633735,1476.739453,40.68388862,0
15.26820898,535.4936825,46.98324577,1
5.253005556,2408.96208,48.52104869,0
23.16191032,3098.926836,40.96681048,1
12.4665895,1890.041188,53.90049968,1
10.92418062,2762.299638,34.83435862,1
5.708211099,3289.822606,27.3876933,1
13.5015494,3051.931563,62.45422448,1
7.121810869,3311.971623,62.59059168,1
10.61004907,2593.701993,33.91368481,1
22.80042269,2060.346911,67.90710862,1
9.519700501,718.4273505,37.36844542,0
15.74636663,1803.150009,55.06330476,1
6.484117874,1325.402724,66.40688025,0
9.825057548,3736.754174,49.32774871,1
18.85400318,1859.29135,59.09481824,1
6.865164711,2098.563845,39.67140712,0
19.06224279,2441.188301,46.07066833,1
13.53875968,2034.881957,45.88281138,1
7.187666121,3356.040832,35.06843307,1
13.1620387,1501.880511,46.46451674,1
14.86277225,2155.685964,19.02763402,1
13.10904981,1406.023531,40.17692506,1
2.148876401,943.981991,44.30249013,0
6.364314121,1510.584727,44.87640495,0
8.762406822,1970.370562,45.17005108,0
9.627832854,1656.55822,48.764716,0
13.10336049,1446.063216,59.58883036,1
10.888505,874.9460291,67.49034148,0
3.323278206,1933.515542,37.00469546,0
11.90098926,796.2237008,25.93598289,0
13.05292873,2608.044771,29.15911176,1
12.79895224,2065.951802,40.25594158,1
15.40390363,833.9588004,42.96157364,1
14.16961077,1752.632738,34.60007868,1
12.2959004,1398.274876,24.07766672,1
9.649171443,2255.339608,40.87758345,0
1.695195332,3072.360357,53.6285324,1
12.1480911,500,61.90058932,1
11.03843844,2092.020863,38.85153894,0
11.35789419,1871.893764,41.74004356,0
3.616257121,2537.072061,31.46603382,1
4.594717298,2170.557303,49.37121659,0
15.26576427,1398.424535,33.03142732,1
9.802224231,1744.756851,61.46255626,0
13.40750349,1363.179315,14.28267016,1
10.14159188,2860.805711,42.80740655,1
10.1487807,2017.049319,56.02214678,0
14.69141903,3520.952549,53.67669033,1
7.419776359,1951.471349,103.8606733,0
10.48060388,1433.274586,56.99600049,0
7.688623556,789.0284859,29.91890806,0
7.827518863,557.488259,48.09071506,0
8.454139383,732.6912456,14.47507333,0
11.11066886,2213.701321,48.38800501,0
7.606256892,2406.980019,33.33887886,0
16.27878063,735.0474384,68.30780551,1
5.526963489,2716.030651,39.00919451,1
9.065641779,1613.551159,47.66468168,0
7.801344709,2117.43441,37.28884317,0
17.23488942,3289.776503,84.77702704,1
10.98277388,2717.471453,43.57514468,1
15.1592227,1785.175482,86.65114087,1
2.572198135,1287.04622,66.28303524,0
11.33525133,500,59.64133455,0
14.44815398,1424.677345,57.37466295,1
10.41141995,1831.095809,57.87594596,0
15.32740188,1210.256378,11.44654841,1
7.413557749,1894.994426,44.42233212,0
17.0467372,2061.481506,66.90315942,1
21.49449062,1820.115215,49.02205633,1
8.185807198,1479.997935,21.89620306,0
7.772487393,2134.923738,48.95191099,0
17.26692239,2353.55252,84.08211033,1
17.89786073,1127.680738,74.93783431,1
7.385699864,3128.745904,48.75991981,1
7.899065915,1921.129494,69.02898554,0
8.591076956,2015.079698,42.66985959,0
3.277747445,2566.571539,15.92256826,1
5.406740268,2186.572905,31.51068024,0
4.979296166,2762.509307,81.25777537,1
6.161012174,2229.699332,44.52013836,0
9.826575563,1510.0501,45.13232041,0
11.17107366,2289.20282,44.00323607,0
17.75250246,1085.019034,88.08273179,1
5.008229796,2086.847765,82.51917831,0
14.92161199,1973.416007,94.37560467,1
8.930055779,1833.506514,46.81909579,0
9.752681452,1897.169991,55.91248977,0
13.37409746,500,19.66714901,1
4.386389892,1561.020074,79.53868852,0
11.91204873,2074.275921,26.64440897,0
10.83226104,2127.885114,54.33551128,0
12.46225632,1177.859887,28.05394945,1
11.44584322,3012.566273,38.22266347,1
22.2765007,1307.060121,33.25475138,1
6.811300079,2775.56576,37.84249479,1
7.345015225,2341.755489,39.21754594,0
6.884297368,1483.018152,39.0346241,0
7.222614404,3420.248714,66.66667824,1
6.813064363,1045.090535,27.90274414,0
15.94508266,2735.323339,54.41082854,1
17.10252124,2800.465854,74.35918305,1
7.146268531,1463.503833,39.73607271,0
5.838222134,3113.97224,35.64162219,1
12.35707778,1799.962788,45.3895075,1
7.238884779,2230.954903,73.59450417,0
13.16465909,2208.257471,53.88215262,1
11.0146151,1892.553007,39.37571411,0
2.421279425,2648.646619,59.67753302,1
17.73752601,2634.790976,27.954157,1
18.97938837,601.1744214,63.62719021,1
6.936056548,3043.472194,58.17214615,1
8.0614922,670.0064096,43.84383058,0
11.42932695,2826.036963,33.22828403,1
11.67228395,2901.364109,32.26638155,1
13.29272136,1127.226856,60.69634673,1
20.05102269,1671.34857,74.57961005,1
9.115263863,1115.436265,37.25384506,0
6.008513777,1828.063176,59.16773407,0
3.10340386,1753.572573,10,0
6.3453498,2623.728426,38.30764539,1
9.834365136,3048.246997,49.37882134,1
18.97278932,3116.547049,31.80633166,1
7.411943505,1550.265579,31.2698725,0
11.11893976,1832.622501,36.64440887,0
9.91788552,653.2494462,55.84385457,0
15.94196637,1355.303947,46.25341963,1
22.63466213,2771.881306,10,1
7.345656135,3292.466259,10,1
7.552802787,1012.520902,37.86269644,0
15.22080439,1526.028593,59.15373172,1
13.40945745,1978.875394,10,1
19.23353663,2224.128927,40.00539648,1
12.91964093,1352.317184,39.47504287,1
8.203539546,2339.248836,77.76675556,0
12.95327415,1620.928522,42.29956377,1
15.5435179,1988.438183,57.65977969,1
14.10241091,2437.027398,52.8251428,1
12.53637016,2005.137816,10,1
15.33337345,1650.891288,65.36414433,1
15.84647795,1912.312157,54.30793011,1
16.91079496,1929.309633,60.16537279,1
13.24354944,1703.991176,128.5247541,1
9.164409598,1792.96315,10,0
10.73356843,3278.917736,84.493933,1
16.03254483,2448.735558,44.25104961,1
5.915321645,1763.615746,55.74657809,0
11.84336654,2557.563524,49.08975509,1
8.033305938,1732.944408,41.51527333,0
10.14372411,2938.49971,38.60334144,1
16.39225931,2295.713754,56.59017471,1
10.95549534,1914.158285,19.65652607,0
10.23218274,2358.173541,65.01158335,0
3.200719295,743.2990783,41.6761119,0
13.73126783,1098.586025,27.39861322,1
13.22742091,1044.859995,40.99974284,1
20.81627362,2114.354476,75.14298434,1
8.461108825,3386.012,39.29329826,1
11.09575164,3785.040117,57.16907236,1
11.24691842,2510.440881,35.38087449,1
17.8872664,2400.67558,65.158437,1
9.523522338,559.1538127,63.71015478,0
11.39510763,1565.86096,86.97217667,0
13.03948255,1369.772998,46.48872109,1
10.93304562,1503.321921,63.3730961,0
7.767831927,1865.484945,51.96135079,0
10.97044996,1622.327538,75.91743564,0
15.36815875,500,35.62335225,1
4.867423503,2598.328205,64.90010626,1
10.66484837,1141.805579,46.10605408,0
6.499395925,2191.397491,48.71623646,0
15.97523314,3659.266136,51.83504969,1
2.384065476,1264.492327,55.04480793,0
7.205390764,500,47.67541914,0
11.88605938,1771.196622,54.29426366,0
17.82762015,2880.767708,81.56236115,1
9.671248695,3566.677963,69.70899371,1
7.224002367,1016.360324,67.38309185,0
19.40578535,2397.359379,40.88920948,1
2.759930498,1627.751635,32.21518344,0
0.5,1915.241317,69.10601116,0
12.20007225,4115.474678,67.52093585,1
7.489728878,797.6237373,79.45341352,0
4.893835914,2202.991729,37.92038748,0
13.54178224,2374.154537,45.40902689,1
11.21900357,2868.62906,17.21031675,1
7.179606846,2078.386523,42.15057788,0
3.598478007,2246.440432,69.93141021,0
14.36228664,1686.681146,40.67009242,1
13.25100589,2215.301553,62.8095959,1
9.504120681,1725.44618,46.18993788,0
19.23318498,2497.257512,56.48114056,1
4.649576168,1704.311731,27.0461722,0
2.372374145,2301.680315,51.70418899,0
6.540459651,1976.589749,10,0
9.772069918,2900.840201,46.26207684,1
11.21669725,1958.885021,17.39053513,0
8.793819711,581.5740254,74.11989033,0
11.76027698,3009.537201,65.54814706,1
3.742302879,1275.414159,59.33341964,0
17.21882302,1476.986929,80.42012454,1
9.589244108,1523.470965,31.02166958,0
15.58647916,3099.550475,84.94726396,1
11.71362673,500,68.64383129,0
12.2837661,4510.198827,45.26889426,1
12.8488364,2844.845447,72.71240294,1
12.2385428,2178.591131,27.87412975,1
13.2136138,1956.0848,33.50971677,1
16.64576265,2228.44326,37.82820554,1
10.98260585,2416.897943,39.42044584,0
13.54501879,2516.172469,28.86884714,1
9.551321529,2444.483573,74.46166134,0
17.20058608,2071.664545,44.82291199,1
6.61803849,1842.129264,57.05009937,0
19.00470216,1878.981373,38.59297267,1
9.799210247,1844.073376,13.58793399,0
2.846124489,2907.016077,55.40114717,1
10.64052207,2474.845378,11.75490049,0
6.594741713,500,48.62731908,0
14.20321774,2524.720621,22.63369922,1
6.736880103,2155.788956,89.74551998,0
7.769082834,1985.032995,68.22725444,0
0.552296345,1689.185238,52.11507583,0
7.738468404,2899.290176,75.27413355,1
0.5,2758.02117,33.07368045,1
2.080485883,1381.697866,60.86958757,0
13.80207328,2325.64183,53.99620867,1
13.92900079,1222.674612,55.28040163,1
12.12728781,896.3054682,75.44707,1
5.165119284,1498.62622,64.64984206,0
9.761443219,2689.914778,55.77447326,1
9.981987305,2762.500036,16.90225128,1
4.208176554,2410.468336,30.79907409,0
17.51699151,2580.076629,47.54582133,1
14.38681145,2412.94263,51.86744749,1
8.895179131,1486.814724,27.39592551,0
10.13442919,2345.538036,98.23353351,0
11.04191404,2640.32762,80.32788111,1
0.5,2603.433064,62.04236641,1
8.764113087,2951.130697,51.44073723,1
6.59007876,2566.643078,45.7558206,1
4.991899951,2281.158566,30.9616308,0
8.594498536,2856.120191,51.54961037,1
18.98843263,1978.782993,55.1550508,1
13.20421431,1294.500279,25.16478849,1
7.144105051,1869.546429,56.68352834,0
12.86291391,1404.077884,46.89481902,1
